timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
1450336000,1.503567,1.5395043,11.832703,1.0
1450344000,1.6329321,1.6719676,11.832703,1.0
1450352000,3.8619943,3.9542844,11.832703,1.0
1450356000,-2.329659,-2.385313,11.832703,1.0
1450360000,2.7550561,2.820871,11.832703,1.0
1450364000,3.7500062,3.8396199,11.832703,1.0
1450368000,-1.7793008,-1.821819,11.832703,1.0
1450372000,-2.8394396,-2.907299,11.832703,1.0
1450376000,-3.7969348,-3.8876772,11.832703,1.0
1450380000,-0.99921924,-1.0231014,11.832703,1.0
1450384000,-2.1604924,-2.2121205,11.832703,1.0
1450388000,2.9488647,3.0193388,11.832703,1.0
1450396000,2.7286878,2.7939074,11.832703,1.0
1450400000,1.7887433,1.8315017,11.832703,1.0
1450404000,-1.9693227,-2.0163774,11.832703,1.0
1450408000,3.8118813,3.9029868,11.832703,1.0
1450412000,4.1846404,4.284679,11.832703,1.0
1450416000,-2.4345655,-2.4927778,11.832703,1.0
1450424000,2.615112,2.6776102,11.832703,1.0
1450428000,3.2767017,3.3550313,11.832703,1.0
1450432000,2.5856671,2.647479,11.832703,1.0
1450440000,-3.3894515,-3.4704418,11.832703,1.0
1450444000,2.6717813,2.7356796,11.832703,1.0
1450448000,-1.1657367,-1.1935908,11.832703,1.0
1450452000,-2.8036718,-2.870653,11.832703,1.0
1450456000,-0.9202631,-0.942255,11.832703,1.0
1450460000,1.9727933,2.0199542,11.832703,1.0
1450468000,2.323913,2.3794632,11.832703,1.0
1450472000,1.213519,1.2425162,11.832703,1.0
1450480000,2.2124653,2.2653537,11.832703,1.0
1450484000,-1.3424361,-1.3745104,11.832703,1.0
1450492000,-2.4251513,-2.4831264,11.832703,1.0
1450496000,-2.2688675,-2.3231003,11.832703,1.0
1450500000,-2.8868625,-2.9558408,11.832703,1.0
1450504000,3.5033886,3.5871334,11.832703,1.0
1450512000,-3.050302,-3.123218,11.832703,1.0
1450516000,-2.3768446,-2.4336762,11.832703,1.0
1450520000,3.0410142,3.113704,11.832703,1.0
1450524000,3.756437,3.8462088,11.832703,1.0
1450528000,2.30658,2.361713,11.832703,1.0
1450532000,3.6244173,3.711028,11.832703,1.0
1450540000,-2.261429,-2.3154774,11.832703,1.0
1450544000,3.362198,3.4425192,11.832703,1.0
1450548000,2.7363849,2.8018036,11.832703,1.0
1450556000,-4.527752,-4.6359806,11.832703,1.0
1450564000,1.3138419,1.3452426,11.832703,1.0
1450568000,-0.10520464,-0.10771857,11.832703,1.0
1450576000,-2.6348734,-2.6978524,11.832703,1.0
1450580000,2.4086,2.4661462,11.832703,1.0
1450584000,0.8414827,0.8615981,11.832703,1.0
1450588000,-2.4333236,-2.4914742,11.832703,1.0
1450592000,-2.7459912,-2.8116302,11.832703,1.0
1450596000,2.833626,2.9013188,11.832703,1.0
1450600000,2.945747,3.016149,11.832703,1.0
1450604000,-2.0165396,-2.0647297,11.832703,1.0
1450612000,-3.5188699,-3.6029713,11.832703,1.0
1450616000,-2.6132832,-2.67575,11.832703,1.0
1450620000,-1.3037081,-1.3348523,11.832703,1.0
1450624000,-2.4958155,-2.5554624,11.832703,1.0
1450628000,0.496801,0.50867254,11.832703,1.0
1450636000,0.6259536,0.64090943,11.832703,1.0
1450644000,-2.2275317,-2.280751,11.832703,1.0
1450652000,-3.615864,-3.7022936,11.832703,1.0
1450656000,-3.1811607,-3.257205,11.832703,1.0
1450664000,-1.9400194,-1.9863944,11.832703,1.0
1450668000,-2.487061,-2.5464919,11.832703,1.0
1450672000,1.4712541,1.5064057,11.832703,1.0
1450680000,1.8371154,1.881024,11.832703,1.0
1450684000,3.8794193,3.972096,11.832703,1.0
1450688000,2.1494002,2.2007875,11.832703,1.0
1450692000,3.2511048,3.328789,11.832703,1.0
1450700000,0.5140325,0.5263154,11.832703,1.0
1450704000,2.640305,2.7033956,11.832703,1.0
1450712000,-3.174995,-3.2508807,11.832703,1.0
1450716000,1.6598098,1.6994668,11.832703,1.0
1450720000,-1.7499616,-1.7917916,11.832703,1.0
1450728000,3.19386,3.2701855,11.832703,1.0
1450732000,2.5021453,2.5619488,11.832703,1.0
1450736000,-2.5994344,-2.6615717,11.832703,1.0
1450740000,1.9316837,1.9778346,11.832703,1.0
1450748000,4.2961183,4.39881,11.832703,1.0
1450752000,-3.4175858,-3.4992437,11.832703,1.0
1450760000,2.0858982,2.1357374,11.832703,1.0
1450764000,1.3105586,1.3418787,11.832703,1.0
1450768000,1.9910184,2.0385957,11.832703,1.0
1450772000,-0.34338102,-0.35158944,11.832703,1.0
1450780000,2.790495,2.8571756,11.832703,1.0
1450788000,-1.9018545,-1.947318,11.832703,1.0
1450792000,3.2117896,3.288568,11.832703,1.0
1450796000,5.102629,5.2245874,11.832703,1.0
1450804000,2.5549397,2.6160147,11.832703,1.0
1450808000,3.4751577,3.558193,11.832703,1.0
1450812000,2.7236774,2.7887812,11.832703,1.0
1450820000,2.640237,2.703347,11.832703,1.0
1450824000,-1.3224379,-1.3540483,11.832703,1.0
1450828000,-3.4765453,-3.5595872,11.832703,1.0
1450836000,3.6471055,3.734258,11.832703,1.0
1450840000,-1.4725974,-1.5077969,11.832703,1.0
1450844000,-1.9507589,-1.9973829,11.832703,1.0
1450848000,-1.8285605,-1.8722631,11.832703,1.0
1450852000,3.2156165,3.2924256,11.832703,1.0
1450856000,-3.519335,-3.6034477,11.832703,1.0
1450860000,-3.488974,-3.5723832,11.832703,1.0
1450864000,1.9970398,2.0447698,11.832703,1.0
1450868000,-2.8703053,-2.938891,11.832703,1.0
1450876000,-0.25894317,-0.26513296,11.832703,1.0
1450884000,1.0541342,1.0793307,11.832703,1.0
1450888000,-2.5269082,-2.5873055,11.832703,1.0
1450892000,1.7573595,1.7993559,11.832703,1.0
1450900000,3.7305408,3.8197067,11.832703,1.0
1450904000,-2.4900355,-2.5495336,11.832703,1.0
1450912000,2.299458,2.3544183,11.832703,1.0
1450916000,-0.7711456,-0.7895758,11.832703,1.0
1450920000,-1.6426208,-1.681878,11.832703,1.0
1450924000,2.7238407,2.7889469,11.832672,1.0
1450928000,1.8370584,1.8809683,11.832672,1.0
1450936000,-1.7820195,-1.8245964,11.832672,1.0
1450940000,0.9404365,0.9629125,11.832672,1.0
1450944000,3.1129072,3.1872964,11.832672,1.0
1450952000,-4.231777,-4.332962,11.832672,1.0
1450960000,-2.6993067,-2.7638109,11.832642,1.0
1450968000,-3.4217074,-3.503487,11.832642,1.0
1450976000,-2.9927633,-3.0643337,11.832642,1.0
1450980000,2.7135446,2.778397,11.832642,1.0
1450984000,2.1224167,2.173144,11.832611,1.0
1450988000,-1.1746489,-1.202724,11.832611,1.0
1450992000,3.427524,3.5094526,11.832611,1.0
1451000000,-3.630562,-3.7173162,11.832611,1.0
1451004000,0.6895786,0.70605594,11.832581,1.0
1451008000,-4.167568,-4.267135,11.832581,1.0
1451016000,-2.6261423,-2.6889055,11.832581,1.0
1451024000,1.464957,1.4999655,11.83255,1.0
1451028000,-1.5224254,-1.558825,11.83255,1.0
1451032000,-1.154267,-1.1818506,11.83255,1.0
1451036000,-2.3605804,-2.4170005,11.83255,1.0
1451044000,3.336318,3.4160721,11.83252,1.0
1451048000,-2.0123293,-2.0604265,11.83252,1.0
1451052000,2.0392475,2.087969,11.83252,1.0
1451060000,2.5143368,2.5744526,11.832489,1.0
1451064000,3.7077904,3.796431,11.832489,1.0
1451068000,1.6335597,1.6725987,11.832489,1.0
1451076000,-2.7622786,-2.828292,11.8324585,1.0
1451080000,-1.203533,-1.2322942,11.8324585,1.0
1451088000,-2.8453555,-2.913341,11.832428,1.0
1451096000,2.241537,2.2951157,11.832428,1.0
1451100000,3.1116827,3.1860278,11.832397,1.0
1451108000,-2.784236,-2.8507633,11.832397,1.0
1451116000,2.5739493,2.6354682,11.832367,1.0
1451120000,-3.6538825,-3.741176,11.832367,1.0
1451128000,-2.2380319,-2.2915115,11.832336,1.0
1451132000,-2.3975706,-2.4548774,11.832336,1.0
1451136000,-2.5725942,-2.6340911,11.832306,1.0
1451144000,-3.7623518,-3.8522491,11.832306,1.0
1451148000,-1.6727539,-1.7127438,11.832275,1.0
1451156000,1.6565233,1.6961303,11.832275,1.0
1451160000,-3.0682802,-3.1416342,11.832245,1.0
1451168000,-2.2016766,-2.2542953,11.832245,1.0
1451172000,2.6203992,2.6830158,11.832214,1.0
1451180000,-3.1685543,-3.244296,11.832184,1.0
1451188000,1.8442782,1.8883576,11.832184,1.0
1451192000,-2.7244756,-2.7896013,11.832153,1.0
1451200000,-3.817858,-3.9090972,11.832123,1.0
1451208000,-3.0649338,-3.1381938,11.832123,1.0
1451212000,-3.3196511,-3.3989742,11.832092,1.0
1451216000,-1.1682892,-1.1962055,11.832092,1.0
1451220000,-1.3817302,-1.4147543,11.832062,1.0
1451224000,1.5646186,1.6020318,11.832062,1.0
1451228000,-2.2818549,-2.3364043,11.832031,1.0
1451236000,-3.1597183,-3.2352188,11.832031,1.0
1451240000,-2.1677978,-2.2196257,11.832001,1.0
1451244000,0.83259296,0.8524959,11.832001,1.0
1451248000,2.557533,2.6186697,11.83197,1.0
1451252000,2.416512,2.4742901,11.83197,1.0
1451256000,-3.5288348,-3.6131864,11.83194,1.0
1451264000,3.3837295,3.4646254,11.831909,1.0
1451268000,-2.622238,-2.6849263,11.831909,1.0
1451272000,1.1740922,1.202156,11.831879,1.0
1451276000,1.6157523,1.6543698,11.831879,1.0
1451284000,3.3868477,3.467822,11.831848,1.0
1451288000,2.4550238,2.51372,11.831818,1.0
1451292000,3.6241581,3.7107868,11.831818,1.0
1451296000,3.5333142,3.6177967,11.831787,1.0
1451300000,1.4844372,1.519925,11.831787,1.0
1451304000,-2.3384705,-2.3943546,11.831757,1.0
1451308000,1.3352462,1.3671685,11.831757,1.0
1451312000,-3.673169,-3.7609735,11.831726,1.0
1451316000,-3.0095723,-3.0815272,11.831726,1.0
1451320000,1.8631037,1.9076502,11.831696,1.0
1451324000,2.6710615,2.7349324,11.831696,1.0
1451328000,-3.5177207,-3.6018481,11.831665,1.0
1451332000,3.0493789,3.1222618,11.831665,1.0
1451340000,2.4951031,2.5547657,11.8316345,1.0
1451344000,-2.4930046,-2.5526018,11.831604,1.0
1451348000,-1.6013964,-1.6396859,11.8315735,1.0
1451356000,-2.9278388,-2.997832,11.831543,1.0
1451364000,-2.360134,-2.416562,11.831512,1.0
1451368000,1.46221,1.4971653,11.831512,1.0
1451372000,1.7885494,1.831317,11.831482,1.0
1451380000,3.3812442,3.4620821,11.831451,1.0
1451384000,1.7858062,1.8284872,11.831421,1.0
1451388000,1.8237361,1.8673476,11.831421,1.0
1451392000,2.5495114,2.6104863,11.83139,1.0
1451396000,-2.8212962,-2.8887565,11.83136,1.0
1451400000,-2.8310778,-2.8987653,11.83136,1.0
1451404000,2.9473765,3.0178213,11.831329,1.0
1451408000,2.814902,2.882204,11.831299,1.0
1451416000,1.0235898,1.0480596,11.831268,1.0
1451420000,-0.95796734,-0.9808683,11.831238,1.0
1451428000,-3.6759806,-3.7638752,11.831207,1.0
1451432000,-1.1826133,-1.2108793,11.831207,1.0
1451436000,-1.656482,-1.6960909,11.831177,1.0
1451440000,-1.4157867,-1.4496347,11.831146,1.0
1451444000,0.8241727,0.8438785,11.831146,1.0
1451448000,-2.7453828,-2.8110404,11.831116,1.0
1451452000,0.7655343,0.78383726,11.831055,1.0
1451460000,-1.126364,-1.153291,11.831055,1.0
1451464000,3.4564135,3.5390651,11.831024,1.0
1451472000,-0.44897798,-0.4597144,11.830994,1.0
1451480000,-1.9472971,-1.9938731,11.830933,1.0
1451488000,-3.0929494,-3.166913,11.830902,1.0
1451496000,0.8081022,0.82742685,11.830841,1.0
1451504000,1.3354477,1.3673872,11.830811,1.0
1451508000,-2.4043458,-2.4618614,11.83078,1.0
1451516000,-1.0531646,-1.0783516,11.8307495,1.0
1451524000,2.495052,2.5547304,11.830688,1.0
1451528000,1.399766,1.4332521,11.830658,1.0
1451532000,2.7436836,2.809292,11.830658,1.0
1451536000,2.7906046,2.8573165,11.830627,1.0
1451540000,-2.0090694,-2.0571175,11.830597,1.0
1451544000,-2.0309083,-2.0794811,11.830566,1.0
1451552000,-0.1754382,-0.1796353,11.830536,1.0
1451556000,3.740811,3.8302736,11.830505,1.0
1451560000,-3.735583,-3.8249314,11.830475,1.0
1451564000,3.1395712,3.2146647,11.830444,1.0
1451568000,2.100418,2.1506357,11.830444,1.0
1451576000,2.1497393,2.2011538,11.830383,1.0
1451580000,2.2140102,2.2669768,11.830353,1.0
1451584000,-2.5471442,-2.6080587,11.830353,1.0
1451588000,1.9450694,1.9915836,11.830322,1.0
1451596000,1.4646409,1.4996752,11.830261,1.0
1451600000,1.498222,1.5340594,11.830261,1.0
1451604000,-2.5878422,-2.6497312,11.830231,1.0
1451608000,1.7330712,1.774514,11.8302,1.0
1451612000,-1.9595753,-2.0064325,11.83017,1.0
1451616000,-0.49251243,-0.50429124,11.830139,1.0
1451620000,-1.7885274,-1.8312999,11.830139,1.0
1451624000,1.757488,1.7995052,11.830109,1.0
1451628000,1.7815937,1.8242083,11.830078,1.0
1451632000,-3.9633284,-4.05813,11.830048,1.0
1451640000,-3.78792,-3.8785422,11.830017,1.0
1451644000,1.9725169,2.01968,11.829987,1.0
1451648000,-1.2303963,-1.2598335,11.829987,1.0
1451652000,2.8105283,2.8777378,11.829956,1.0
1451660000,-2.2819037,-2.336474,11.829895,1.0
1451664000,-2.9238331,-2.9937818,11.829895,1.0
1451668000,1.7112974,1.7522458,11.8298645,1.0
1451676000,-1.489842,-1.5254728,11.829834,1.0
1451680000,3.3646421,3.445086,11.829803,1.0
1451684000,1.7650608,1.8072687,11.829773,1.0
1451692000,1.2935055,1.3244501,11.829742,1.0
1451696000,2.106077,2.1564455,11.829712,1.0
1451700000,-1.6187909,-1.6575111,11.829681,1.0
1451708000,2.970783,3.0418417,11.829651,1.0
1451712000,1.2263153,1.2556411,11.82962,1.0
1451716000,-1.3345611,-1.3664911,11.82962,1.0
1451720000,2.435341,2.4936202,11.82959,1.0
1451724000,-0.9648843,-0.98796964,11.829559,1.0
